text,label
I think the currency exchange that's been applied is wrong.,card_payment_wrong_exchange_rate
My card has been stolen what do I do?,lost_or_stolen_card
How can I tell if my card payment is reverted?,reverted_card_payment?
When I purchased a product in another country the currency exchange was incorrect.,card_payment_wrong_exchange_rate
I'm interested in getting a virtual card.  How do I get one?,getting_virtual_card
"The company is no good, please terminate my account.",terminate_account
What currencies are approved to add money?,supported_cards_and_currencies
"I was trying to make a transfer and got an error message telling me it was not possible to make the transfer. This has never happened before, what happened?",beneficiary_not_allowed
Can I see my available money?,verify_source_of_funds
Is there a charge for getting cash?,cash_withdrawal_charge
Am I able to do a SWIFT transfer with you?,top_up_by_bank_transfer_charge
Can I order a card?,order_physical_card
The bank charged me fees for withdrawing cash!,cash_withdrawal_charge
"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",balance_not_updated_after_bank_transfer
what do i need to have with me to activate card,activate_my_card
Why hasn't my transaction arrived to my friend yet?,transfer_not_received_by_recipient
The app is showing a payment I never made.,card_payment_not_recognised
Can I set up to my account to automatically top up?,automatic_top_up
Seems like my transfer was declined how come?,declined_transfer
auto-top up option can be found where?,automatic_top_up
What do I do after my card expires?,card_about_to_expire
Can you tell me how do I get a card?,order_physical_card
I was charged more than once for a card payment I made.,transaction_charged_twice
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",cash_withdrawal_not_recognised
I used my card and there was a fee,card_payment_fee_charged
How do I find the top-up verification code?,verify_top_up
My transfer has been declined.,declined_transfer
What should I do to top up using my Apple Watch?,apple_pay_or_google_pay
Where can I do a cash withdrawal?,atm_support
I need assistance addressing a direct debit that I did not do myself.,direct_debit_payment_not_recognised
There was an extra charge when I used my card,card_payment_fee_charged
What currencies are available for my use in holding and exchange?,fiat_currency_support
I tried activating my card and it didn't work,activate_my_card
I do not recognise the card payment.,card_payment_not_recognised
Why are my transfers and purchases keep getting declined?,declined_transfer
The exchange rate is incorrect for my payment.,card_payment_wrong_exchange_rate
how do i find out about transfers,receiving_money
Can I use my card wherever I want?,card_acceptance
How do I make a currency exchange?,exchange_via_app
Why am I being charged more on exchange with things I bought abroad?,card_payment_wrong_exchange_rate
Can my account be topped up by my friends?,topping_up_by_card
I got married and need to change my name.,edit_personal_details
How do I go about verifying my identity?,verify_my_identity
My wallet doesn't show my recent top up.,topping_up_by_card
If I want my son to have his own account is that possible?,age_limit
There is unexpected money in my account.,cash_withdrawal_not_recognised
What are the currencies and cards that are supported with my account?,supported_cards_and_currencies
I need to cancel a purchase?,request_refund
How do I request the PIN?,get_physical_card
The ATM won't give me my card back. I need it back now!,card_swallowed
I tried to withdraw cash from your ATM but my transaction was cancelled.,declined_cash_withdrawal
"I can't remember my app code, can you reset it?",passcode_forgotten
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,pending_card_payment
How can I revert a transaction from this morning?,cancel_transfer
Why can't I use a disposable card?,disposable_card_limits
"I was doing a transfer and received a ""decline"" message.",declined_transfer
I won't be pleased unless I get a Mastercard.,visa_or_mastercard
Why couldn't I transfer to a beneficiairy?,beneficiary_not_allowed
I tried to deposit a cheque into my account and it is not letting me.,top_up_by_cash_or_cheque
What do i do to get a physical card?,order_physical_card
I just got married and I need to change my name,edit_personal_details
Please explain how disposable virtual card work.,get_disposable_virtual_card
how do I get a disposable virtual card?,get_disposable_virtual_card
Why am I being charged for transfers? Are they not free?,transfer_fee_charged
I've deposited a check in my account but the cash isn't showing as available.,balance_not_updated_after_cheque_or_cash_deposit
What documentation do you accept for the identity check?,verify_my_identity
Your machine took my card. How do I get it back?,card_swallowed
My salary is in GBP. Do I need to configure this somewhere?,receiving_money
How fast are transfers from Europe?,transfer_timing
Is there a top charge for US cards?,top_up_by_card_charge
What fees to you have for top ups?,top_up_by_card_charge
Am I able to get a refund for a purchase?,request_refund
I tired but an unable to activate my card.,activate_my_card
I got cash and the exchange rate should have been different than it ended up being.,wrong_exchange_rate_for_cash_withdrawal
"So, I was under the impression that you have an offer for crypto top up. This doesn't seem to be working. Now, the money has just disappeared from my account. What is the deal?",top_up_reverted
